1464956315424801, -0.031106694, 6.640083, 7.0803623, 0.11363363, -0.0023994446, 9.7062
timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
1464956317834592, -0.02871387, 6.661618, 7.1377897, 0.09927344, -0.020369053, 9.7629795
1464956320244332, -0.03589234, 6.666404, 7.1976104, 0.0765605, -0.05053854, 9.810169
1464956322654124, -0.016749758, 6.661618, 7.2622166, 0.06574583, -0.096622944, 9.854115
1464956325063863, -0.021535404, 6.666404, 7.3100734, 0.048106194, -0.12076759, 9.892506
1464956327473655, -0.05503492, 6.661618, 7.350751, -0.0021181107, -0.1273942, 9.919551
1464956329883447, -0.0741775, 6.65444, 7.367501, -0.026699066, -0.13341999, 9.927166
1464956332293186, -0.059820566, 6.6329045, 7.408179, -0.039373398, -0.17222023, 9.942278
1464956334702978, -0.040677983, 6.6305118, 7.4416785, -0.039499044, -0.19617033, 9.965132
1464956337112717, -0.0526421, 6.6329045, 7.489535, -0.06417894, -0.2178917, 10.001986
1464956339522509, -0.050249275, 6.6424756, 7.52782, -0.074347734, -0.22917318, 10.036684
1464956341932249, -0.047856454, 6.640083, 7.568498, -0.08453989, -0.25678015, 10.064893
1464956344342040, -0.031106694, 6.652047, 7.60439, -0.07669258, -0.27852535, 10.099207
1464956346751780, -0.043070808, 6.666404, 7.6163545, -0.08897662, -0.26399708, 10.118006
1464956349161572, -0.05503492, 6.678368, 7.62114, -0.09689522, -0.2535715, 10.1297455
1464956351571311, -0.050249275, 6.6711893, 7.5996046, -0.0912416, -0.23449707, 10.109301
1464956353981103, -0.05503492, 6.6975107, 7.580462, -0.080361366, -0.20368767, 10.113117
1464956356390842, -0.06460621, 6.7022963, 7.5637126, -0.08194661, -0.18603277, 10.104127
1464956358800634, -0.08853444, 6.704689, 7.5589266, -0.10078597, -0.17043304, 10.102419
1464956361210374, -0.062213387, 6.728617, 7.54457, -0.06433034, -0.15286398, 10.107975
1464956363620165, -0.069391854, 6.7429743, 7.5349984, -0.06064248, -0.12951326, 10.1108
1464956366029905, -0.06699903, 6.759724, 7.520642, -0.04834032, -0.111061096, 10.111565
1464956368439697, -0.06460621, 6.7669024, 7.537391, -0.047162533, -0.11248541, 10.128798
1464956370849436, -0.07178468, 6.7669024, 7.5254273, -0.049747467, -0.10201168, 10.120044
1464956373259228, -0.09092726, 6.762117, 7.5349984, -0.07131982, -0.102092266, 10.123991
1464956375668967, -0.09810573, 6.7525454, 7.5517483, -0.084126234, -0.11010599, 10.129966
1464956378078759, -0.09092726, 6.759724, 7.570891, -0.07887459, -0.11514521, 10.148943
1464956380488551, -0.09810573, 6.7429743, 7.6019974, -0.100513935, -0.14152288, 10.160588
1464956382898290, -0.09810573, 6.759724, 7.62114, -0.09789443, -0.13698244, 10.186114
1464956385308082, -0.10289137, 6.7645097, 7.664211, -0.11363983, -0.15763998, 10.221132
1464956387717822, -0.09571291, 6.759724, 7.6977105, -0.119107485, -0.18425608, 10.24254
1464956390127613, -0.11246266, 6.7669024, 7.7144604, -0.13422251, -0.17641163, 10.25999
1464956392537353, -0.1268196, 6.7573314, 7.7407813, -0.15601349, -0.1863637, 10.273181
1464956394947144, -0.14356937, 6.7573314, 7.771888, -0.18036246, -0.19744873, 10.296255
1464956397356884, -0.16271193, 6.7525454, 7.7814593, -0.20000887, -0.19219685, 10.300364
1464956399766676, -0.17467605, 6.7525454, 7.793423, -0.21428227, -0.1939354, 10.30928
1464956402176415, -0.18424734, 6.7381887, 7.7910304, -0.22697353, -0.19751835, 10.297899
1464956404586207, -0.17467605, 6.728617, 7.8053875, -0.22397494, -0.21224117, 10.302118
1464956406995947, -0.17228323, 6.71426, 7.8077803, -0.22745395, -0.22418404, 10.294191
1464956409405738, -0.1698904, 6.7118673, 7.8149586, -0.22702193, -0.22682619, 10.297991
1464956411815478, -0.17228323, 6.704689, 7.826923, -0.23279858, -0.23546267, 10.302117
1464956414225269, -0.16749759, 6.704689, 7.838887, -0.2320764, -0.2448368, 10.310928
1464956416635009, -0.15314065, 6.695118, 7.850851, -0.22600627, -0.26480436, 10.3132305
1464956419044801, -0.16749759, 6.704689, 7.853244, -0.23618722, -0.25001, 10.321632
1464956421454540, -0.148355, 6.678368, 7.838887, -0.22918057, -0.259717, 10.293241
1464956423864332, -0.13399807, 6.6831536, 7.8293157, -0.21184921, -0.2575612, 10.289289
1464956426274072, -0.13399807, 6.6855464, 7.8293157, -0.21101546, -0.25600052, 10.290899
1464956428683863, -0.124426775, 6.687939, 7.810173, -0.19629598, -0.24508333, 10.2783375
1464956431093603, -0.11964113, 6.6855464, 7.776674, -0.18327904, -0.22731876, 10.251938
1464956433503394, -0.11246266, 6.680761, 7.7623167, -0.17415237, -0.2252078, 10.238052
1464956435913134, -0.1052842, 6.678368, 7.7144604, -0.15382862, -0.20151854, 10.200996
1464956438322926, -0.10767702, 6.6927247, 7.676175, -0.14014006, -0.1673255, 10.182348
1464956440732717, -0.1052842, 6.6759753, 7.635497, -0.13252354, -0.15493631, 10.140955
1464956443142457, -0.09810573, 6.6687965, 7.6019974, -0.11869621, -0.14262629, 10.111301
1464956445552249, -0.078963146, 6.6687965, 7.570891, -0.09348488, -0.13366938, 10.088156
1464956447961988, -0.08853444, 6.690332, 7.5469627, -0.08693886, -0.10087967, 10.085005
1464956450371780, -0.09810573, 6.707082, 7.503892, -0.07762456, -0.060731888, 10.064455
1464956452781519, -0.09092726, 6.7166533, 7.4679995, -0.05660796, -0.036654472, 10.04431
1464956455191311, -0.086141616, 6.707082, 7.4416785, -0.047549725, -0.029403687, 10.0183735
1464956457601051, -0.0741775, 6.7166533, 7.4129643, -0.026248217, -0.01302433, 10.003506
1464956460010842, -0.0741775, 6.73101, 7.396215, -0.0160563, 0.0063505173, 10.000786
1464956462420582, -0.0526421, 6.735796, 7.372287, 0.010583162, 0.011878014, 9.986195
1464956464830374, -0.038285162, 6.73101, 7.34118, 0.031217575, 0.020730972, 9.959894
1464956467240113, -0.02632105, 6.7525454, 7.32443, 0.052850723, 0.037243366, 9.961962
1464956469649905, -0.016749758, 6.7525454, 7.281359, 0.07285094, 0.056604862, 9.930097
1464956472059644, -0.016749758, 6.7573314, 7.2550383, 0.08027792, 0.07371187, 9.913906
1464956474469436, -0.03589234, 6.762117, 7.243074, 0.0686245, 0.09285164, 9.908396
1464956476879176, -0.031106694, 6.759724, 7.2215385, 0.07866907, 0.10199356, 9.890848
1464956479288967, -0.019142581, 6.771688, 7.2095747, 0.09708047, 0.11146593, 9.890008
1464956481698759, -0.0047856453, 6.754938, 7.2095747, 0.10189724, 0.09163046, 9.878684
1464956484108499, 0.0, 6.762117, 7.2023964, 0.10908413, 0.09543228, 9.878245
1464956486518290, -0.0047856453, 6.7740808, 7.173682, 0.117976904, 0.12262869, 9.865138
1464956488928030, 0.016749758, 6.778867, 7.1688967, 0.1401732, 0.11853838, 9.864719
1464956491337822, 0.023928227, 6.7764735, 7.1688967, 0.14305949, 0.11145306, 9.863132
1464956493747561, 0.023928227, 6.7669024, 7.176075, 0.13521123, 0.09722185, 9.862041
1464956496157353, 0.03589234, 6.7405815, 7.1856465, 0.13332653, 0.06879282, 9.85128
1464956498567092, 0.033499517, 6.73101, 7.190432, 0.12629938, 0.060896397, 9.848364
1464956500976884, 0.014356935, 6.7334027, 7.192825, 0.10580063, 0.067923546, 9.851896
1464956503386624, 0.023928227, 6.721439, 7.1808605, 0.1087966, 0.062800884, 9.835003
1464956505796415, 0.033499517, 6.6999035, 7.173682, 0.112125635, 0.048639774, 9.815122
1464956508206155, 0.031106694, 6.678368, 7.1569324, 0.107791424, 0.045746803, 9.788235
1464956510615947, 0.014356935, 6.6831536, 7.1306114, 0.09901023, 0.07020235, 9.772186
1464956513025686, 0.009571291, 6.695118, 7.1186476, 0.0984745, 0.08574295, 9.771529
1464956515435478, 0.016749758, 6.6975107, 7.1186476, 0.1056664, 0.08400869, 9.773119
1464956517845217, 0.0023928226, 6.6927247, 7.1138616, 0.089072466, 0.088326454, 9.766466
1464956520255009, 0.0, 6.6975107, 7.1186476, 0.08710289, 0.08967209, 9.773237
1464956522664749, -0.0071784677, 6.690332, 7.1138616, 0.07618213, 0.08955383, 9.764927
1464956525074540, -0.023928227, 6.707082, 7.1210403, 0.06479025, 0.10386419, 9.781603
1464956527484280, -0.040677983, 6.707082, 7.1282187, 0.044883728, 0.105769634, 9.786977
1464956529894072, -0.059820566, 6.6927247, 7.1162543, 0.026693106, 0.112401485, 9.768515
1464956532303863, -0.07178468, 6.687939, 7.1066833, 0.015630722, 0.11919069, 9.758288
1464956534713603, -0.0741775, 6.6711893, 7.1066833, 0.0077826977, 0.10937595, 9.74696
1464956537123394, -0.09092726, 6.65444, 7.1162543, -0.015771389, 0.10043526, 9.74272
1464956539533134, -0.069391854, 6.652047, 7.1042905, 0.004865408, 0.094993114, 9.732237
1464956541942926, -0.059820566, 6.6281185, 7.097112, 0.0056750774, 0.078559875, 9.710733
1464956544352665, -0.069391854, 6.62094, 7.092326, -0.0038003922, 0.08110428, 9.70238
1464956546762457, -0.069391854, 6.63769, 7.092326, 0.001834631, 0.09206724, 9.71372
1464956549172197, -0.07178468, 6.6329045, 7.0899334, -0.0022981167, 0.091033936, 9.708731
1464956551581988, -0.0741775, 6.6257257, 7.109076, -0.012703896, 0.07586241, 9.717962
1464956553991728, -0.05503492, 6.6305118, 7.1162543, 0.0037565231, 0.065951824, 9.72643
1464956556401519, -0.04546363, 6.6281185, 7.135397, 0.0045592785, 0.048186302, 9.738869
1464956558811259, -0.0526421, 6.6424756, 7.1545396, -0.0042312145, 0.04936886, 9.762696
