timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
263434234812086, 4.715057, -0.22731815, 8.927621, 0.041472435, -5.4579973E-4, 10.09872
263434244451878, 4.718646, -0.19860429, 8.8905325, 0.01645422, -0.024729788, 10.067063
263434254091670, 4.715057, -0.2416751, 8.886943, 0.02181673, 0.018797636, 10.063156
263434263731461, 4.7114677, -0.21535404, 8.904889, 0.028436184, -0.0070990324, 10.07673
263434273371253, 4.7318068, -0.18664017, 8.88455, -0.0017995834, -0.030487537, 10.067729
263434283011045, 4.7425747, -0.18424734, 8.866604, -0.018073082, -0.029851437, 10.056909
263434292650836, 4.718646, -0.22372891, 8.817552, -0.013354301, 0.0104388, 10.003231
263434302290628, 4.718646, -0.25124636, 8.860622, 0.012162685, 0.030706882, 10.041825
263434311930420, 4.743771, -0.23330021, 8.8905325, 0.0014309883, 0.013364255, 10.079641
263434321570211, 4.752146, -0.23928227, 8.852247, -0.022607327, 0.023049414, 10.049944
263434331210003, 4.7545385, -0.23090738, 8.825927, -0.038220882, 0.018492937, 10.02767
263434340849795, 4.773681, -0.21415763, 8.847462, -0.0471344, 0.0043046474, 10.055309
263434350489586, 4.7712884, -0.2009971, 8.8701935, -0.036461353, -0.009236276, 10.073952
263434360129274, 4.7605205, -0.18664017, 8.861818, -0.033800602, -0.023886323, 10.061189
263434369769066, 4.7449675, -0.20817557, 8.88455, -0.0072460175, -0.0051921606, 10.074385
263434379408857, 4.733003, -0.20697916, 8.896515, 0.008321762, -0.009771705, 10.079286
263434389048649, 4.723432, -0.19860429, 8.8701935, 0.0032601357, -0.016848087, 10.051382
263434398688441, 4.712664, -0.20458634, 8.874979, 0.01616621, -0.012960017, 10.050667
263434408328232, 4.698307, -0.23449662, 8.88455, 0.040039062, 0.0110295415, 10.052989
263434417968024, 4.699504, -0.25722843, 8.879765, 0.04046631, 0.034330964, 10.04982
263434427607816, 4.692325, -0.23688944, 8.859426, 0.03389311, 0.012842298, 10.028069
263434437247607, 4.705486, -0.2416751, 8.879765, 0.032559395, 0.015724659, 10.05231
263434446887399, 4.7102714, -0.23449662, 8.852247, 0.014431477, 0.012127459, 10.030134
263434456527191, 4.718646, -0.23688944, 8.841479, 0.0031342506, 0.017147005, 10.02463
263434466166982, 4.7425747, -0.19142582, 8.846265, -0.022703648, -0.022028923, 10.039126
263434475806774, 4.7676992, -0.18544376, 8.8905325, -0.025036812, -0.026618361, 10.089875
263434485446566, 4.7832522, -0.16271193, 8.913264, -0.032555103, -0.046830177, 10.116769
263434495086357, 4.7748775, -0.15074782, 8.866604, -0.049063683, -0.055022776, 10.071415
263434504726149, 4.7748775, -0.17587246, 8.825927, -0.06548166, -0.02308178, 10.03606
263434514365941, 4.759324, -0.2117648, 8.827123, -0.044458866, 0.009794056, 10.030555
263434524005628, 4.7425747, -0.22013968, 8.840283, -0.022582531, 0.014417052, 10.034458
263434533645420, 4.7306104, -0.22492532, 8.85823, -8.9645386E-4, 0.011663973, 10.044769
263434543285211, 4.7198424, -0.20817557, 8.867801, 0.010412693, -0.008895457, 10.047785
263434552925003, 4.7018967, -0.23330021, 8.851051, 0.021873951, 0.015390813, 10.025102
263434562564795, 4.6971107, -0.24765715, 8.857033, 0.031013012, 0.028001308, 10.028434
263434572204586, 4.723432, -0.23330021, 8.886943, 0.01962328, 0.014422238, 10.066896
263434581844378, 4.735396, -0.2416751, 8.892925, 0.012764931, 0.024966896, 10.077984
263434591484170, 4.7246284, -0.2440679, 8.880961, 0.016040802, 0.031061709, 10.062402
263434601123961, 4.7222357, -0.21296121, 8.863015, 0.0052113533, 0.0015773177, 10.044794
263434610763753, 4.7341995, -0.18783657, 8.873783, -0.004954815, -0.022055387, 10.059397
263434620403545, 4.729414, -0.17108682, 8.909675, 0.013176918, -0.043304443, 10.088453
