7.7647095, 0.016337395, 0.018743277, 9.912393
780379793529057, -1.3854443, 5.9964137, 7.7180495, -0.019854546, 0.018298864, 9.871373
780379803168432, -1.3782659, 6.009574, 7.708478, -0.021000624, 0.03465247, 9.870844
780379812807911, -1.402194, 5.99761, 7.702496, -0.039598465, 0.016611814, 9.862256
780379822447390, -1.3830515, 5.994021, 7.7108707, -0.019185543, 0.020281076, 9.86397
780379832086765, -1.39023, 5.9964137, 7.7443705, -0.012217283, 0.002727747, 9.892666
780379841726244, -1.3603196, 6.000003, 7.773084, 0.022738457, 0.008407116, 9.913161
780379851365724, -1.3854443, 6.0023956, 7.789834, 0.0072181225, -0.009700775, 9.931243
780379861005203, -1.410569, 6.0215383, 7.7874413, -0.02059269, -0.0067772865, 9.944466
780379870644682, -1.4249259, 6.0083776, 7.7754774, -0.03322339, -0.01799202, 9.929131
780379880284057, -1.3938192, 6.0011992, 7.759924, -0.008779526, 1.14917755E-4, 9.908254
780379889923536, -1.4129617, 6.020342, 7.739585, -0.037399292, 0.013171196, 9.906593
780379899563015, -1.4404793, 6.033502, 7.7647095, -0.052683115, -0.003727913, 9.938112
780379909202390, -1.4452649, 6.0083776, 7.7742805, -0.040006638, -0.02984333, 9.931079
780379918841869, -1.4129617, 6.0119667, 7.732406, -0.031505108, 0.00884676, 9.89592
780379928481349, -1.3651053, 5.9952173, 7.688139, -0.0030095577, 0.04073906, 9.844387
780379938120828, -1.3184453, 5.994021, 7.6917286, 0.03707099, 0.06198311, 9.839924
780379947760203, -1.3471591, 6.0083776, 7.7096744, 0.013690472, 0.04845047, 9.866711
780379957399682, -1.3615161, 5.9904313, 7.7443705, 0.021119595, 0.01213336, 9.885022
780379967039161, -1.3591232, 5.994021, 7.77787, 0.035367727, 0.0011746883, 9.913097
780379976678640, -1.3531412, 6.0047884, 7.8077803, 0.04915905, -0.0017893314, 9.942207
780379986318015, -1.3686945, 5.9904313, 7.780263, 0.02959299, -0.0068290234, 9.914141
780379995957494, -1.3926228, 6.007181, 7.739585, -0.0119822025, 0.011299133, 9.895784
780380005596974, -1.3734802, 6.007181, 7.7108707, -0.0065004826, 0.034122944, 9.870612
780380015236453, -1.3938192, 6.0083776, 7.692925, -0.030282736, 0.032051325, 9.8601465
780380024875828, -1.3950156, 6.0047884, 7.7036924, -0.0254426, 0.02398777, 9.86657
780380034515307, -1.4045869, 6.003592, 7.7036924, -0.032170773, 0.01821351, 9.867194
780380044154786, -1.4153546, 6.0119667, 7.7108707, -0.041567802, 0.015862226, 9.879398
780380053794265, -1.3986049, 6.0083776, 7.7443705, -0.01224494, 0.0066485405, 9.901099
780380063433640, -1.3746766, 6.0011992, 7.7503524, 0.012408018, 0.012204647, 9.898069
780380073073119, -1.3806586, 5.9880385, 7.7742805, 0.021040678, -0.009876728, 9.909679
780380082712599, -1.3938192, 5.968896, 7.8029947, 0.02668953, -0.040694952, 9.92244
780380092352078, -1.3938192, 5.98086, 7.7754774, 0.010308027, -0.017855167, 9.908132
780380101991453, -1.416551, 5.9952173, 7.7443705, -0.026796103, -0.0040750504, 9.895646
780380111630932, -1.4524434, 6.0119667, 7.737192, -0.06566167, -0.008238316, 9.905205
780380121270411, -1.4524434, 6.029913, 7.7874413, -0.050094604, -0.017181873, 9.955444
780380130909890, -1.4703895, 6.0514483, 7.8029947, -0.06490135, -0.016647816, 9.983202
780380140549265, -1.4488541, 6.040681, 7.7647095, -0.058432817, 0.00528121, 9.943655
780380150188744, -1.4321043, 6.026324, 7.7503524, -0.044624805, 0.011138678, 9.921359
780380159828224, -1.4009976, 6.023931, 7.725228, -0.028108597, 0.037396908, 9.895833
780380169467703, -1.3770695, 5.9952173, 7.7240314, 0.0016167164, 0.029697895, 9.8741455
780380179107078, -1.3639089, 5.948557, 7.737192, 0.034260035, -0.0035049915, 9.854367
780380188746557, -1.3567305, 5.9449677, 7.735996, 0.041003942, -0.0022230148, 9.850244
780380198386036, -1.3351951, 5.959325, 7.725228, 0.04952836, 0.024493933, 9.847456
780380208025515, -1.3531412, 5.959325, 7.743174, 0.041896105, 0.0070211887, 9.86405
780380217664890, -1.396212, 5.973682, 7.776674, 0.014405966, -0.020703316, 9.905065
780380227304369, -1.3986049, 6.0047884, 7.800602, 0.010139942, -0.009851456, 9.942976
780380236943849, -1.3878372, 6.007181, 7.8221374, 0.026518822, -0.012580872, 9.959784
780380246583328, -1.375873, 6.02752, 7.8113694, 0.025103092, 0.0134010315, 9.961964
780380256222703, -1.416551, 6.0023956, 7.818548, 0.0021994114, -0.02978468, 9.958121
780380265862182, -1.4285151, 5.9760747, 7.812566, -1.6069412E-4, -0.052359104, 9.939194
780380275501661, -1.4141582, 5.994021, 7.7479596, -0.019678116, -0.002318859, 9.897404
780380285141140, -1.39023, 6.0011992, 7.7001033, -0.021541119, 0.0374918, 9.860876
780380294780619, -1.3794622, 6.009574, 7.704889, -0.012275219, 0.045752764, 9.868179
780380304419994, -1.4177474, 5.983253, 7.7407813, -0.02077508, -0.01164341, 9.885771
780380314059474, -1.430908, 5.994021, 7.763513, -0.026200056, -0.021535158, 9.911951
780380323698953, -1.4069797, 5.9952173, 7.757531, -0.008951664, -0.0054585934, 9.904616
780380333338328, -1.3615161, 5.9844494, 7.7443705, 0.028128862, 0.015293121, 9.881376
780380342977807, -1.3842479, 6.0023956, 7.702496, -0.0147717, 0.03561449, 9.86265
780380352617286, -1.3950156, 6.033502, 7.641479, -0.059538126, 0.07940173, 9.835222
780380362256765, -1.4129617, 6.0011992, 7.6331043, -0.066155195, 0.04925394, 9.811644
780380371896140, -1.3842479, 5.973682, 7.6630144, -0.017836332, 0.02992034, 9.814358
780380381535619, -1.3734802, 5.9904313, 7.7587276, 0.025606632, 0.0033957958, 9.897926
780380391175099, -1.3639089, 5.992824, 7.7814593, 0.041977882, 1.3160706E-4, 9.915823
780380400814578, -1.39023, 6.0083776, 7.77787, 0.012389183, -9.298325E-6, 9.926149
780380410453953, -1.4297116, 6.017949, 7.7742805, -0.025758505, -0.011518717, 9.934709
780380420093432, -1.4117653, 6.0191455, 7.8017983, 9.963512E-4, -0.013584852, 9.95445
780380429732911, -1.3782659, 6.007181, 7.8017983, 0.034241438, -0.0041542053, 9.942471
780380439372390, -1.3734802, 6.007181, 7.7790666, 0.02898264, 0.008980036, 9.923992
