timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
95129446618449, 7.21436, -0.19980069, 7.01097, -0.010616541, -0.0029482841, 10.061834
95129456258761, 7.2215385, -0.20817557, 7.0085773, -3.2424927E-4, 0.0017375946, 10.06549
95129465899074, 7.2083783, -0.19740787, 7.0097737, -0.01318121, -0.0047769547, 10.056662
95129475539386, 7.2095747, -0.21415763, 6.9738817, 0.01094079, 0.014760494, 10.032873
95129485179699, 7.1976104, -0.2213361, 6.984649, 0.012910247, -0.0040073395, 10.031936
95129494820011, 7.2299137, -0.20578274, 7.0061846, -0.0019421577, 0.0047101974, 10.069786
95129504460324, 7.2215385, -0.2117648, 7.007381, 0.002374649, -0.0030093193, 10.064732
95129514100636, 7.216753, -0.2009971, 6.98106, -0.004281044, 0.014498711, 10.042753
95129523740949, 7.2299137, -0.22731815, 6.977471, 0.02415049, 0.021595955, 10.050243
95129533381157, 7.2119675, -0.20578274, 7.0229344, -0.0067698956, -0.017653942, 10.068568
95129543021470, 7.227521, -0.20937198, 7.0301127, -0.0030794144, -0.013236046, 10.084799
95129552661782, 7.2083783, -0.22731815, 6.9894347, 0.018821001, -0.0019097328, 10.043119
95129562302095, 7.186843, -0.2105684, 6.960721, 0.004404545, 0.006910324, 10.00733
95129571942407, 7.216753, -0.1902294, 6.966703, -0.013080597, 0.027121544, 10.032536
95129581582720, 7.196414, -0.20817557, 6.9894347, -0.001688242, -0.0066809654, 10.034134
95129591223032, 7.2119675, -0.2105684, 6.9702926, 0.0057811737, 0.016851902, 10.032022
95129600863345, 7.213164, -0.18664017, 6.9894347, -0.020612359, 0.009990215, 10.045708
95129610503657, 7.196414, -0.20338993, 7.001399, -0.008504987, -0.0131464, 10.042364
95129620143970, 7.240681, -0.22851457, 6.9990063, 0.02191186, 0.015164852, 10.072987
95129629784282, 7.21436, -0.20937198, 7.003792, -0.0014234781, -0.002014637, 10.057034
95129639424595, 7.200003, -0.21655045, 7.0205417, 0.0015143156, -0.024980545, 10.058545
95129649064907, 7.207182, -0.19980069, 7.0133634, -0.013273239, -0.011768818, 10.058347
95129658705220, 7.223932, -0.20578274, 7.004988, -0.0042488575, 0.004983902, 10.064659
95129668345532, 7.18445, -0.22971097, 7.02772, 0.011512756, -0.04321432, 10.052658
95129677985845, 7.2155566, -0.22013968, 7.0145597, 0.007965922, -0.010417938, 10.065615
95129687626053, 7.216753, -0.21774685, 7.0025954, 0.007581353, -7.4863434E-4, 10.058092
95129697266366, 7.219146, -0.22492532, 6.971489, 0.019979954, 0.0210495, 10.0383005
95129706906678, 7.233503, -0.1698904, 6.9595246, -0.030013204, 0.050034046, 10.039124
95129716546991, 7.2299137, -0.16271193, 6.9451675, -0.03510654, 0.05739069, 10.026413
95129726187303, 7.243074, -0.17826529, 6.9726853, -0.022356749, 0.042736053, 10.055342
95129735827616, 7.2215385, -0.15553348, 7.0133634, -0.054070354, 0.0035552979, 10.067726
95129745467928, 7.2095747, -0.23330021, 7.0265236, 0.018259764, -0.030005932, 10.069915
95129755108241, 7.200003, -0.23688944, 7.025327, 0.021874905, -0.0346241, 10.062292
95129764748553, 7.172486, -0.25004998, 7.003792, 0.03413093, -0.040610313, 10.027828
95129774388866, 7.200003, -0.23808585, 6.9738817, 0.030082703, 0.0019192696, 10.026507
95129784029178, 7.194021, -0.23688944, 6.9786673, 0.027327538, -0.005142212, 10.025521
95129793669491, 7.223932, -0.19621146, 6.99781, -0.013142943, 0.009357452, 10.059462
95129803309803, 7.237092, -0.14955142, 6.975078, -0.054381132, 0.043244362, 10.052103
95129812950116, 7.26102, -0.12323037, 6.9882383, -0.07741821, 0.054703712, 10.077902
95129822590428, 7.2526455, -0.1794617, 6.98106, -0.022420645, 0.041969776, 10.068069
95129832230741, 7.23111, -0.2009971, 6.9906316, -0.0015354156, 0.014431477, 10.059727
95129841871053, 7.2323065, -0.25004998, 6.9678993, 0.051462173, 0.019705296, 10.045762
95129851511261, 7.2263246, -0.2835495, 6.948757, 0.0867182, 0.021172523, 10.02883
95129861151574, 7.200003, -0.29312077, 6.9451675, 0.09216964, 0.0027947426, 10.007637
95129870791886, 7.173682, -0.24047868, 6.983453, 0.026361465, -0.030936718, 10.014315
95129880432199, 7.159325, -0.21296121, 6.9966135, -0.0059478283, -0.042463303, 10.012596
95129890072511, 7.1784678, -0.18185452, 7.0169525, -0.037258744, -0.036898136, 10.039838
95129899712824, 7.220342, -0.1698904, 7.0097737, -0.042702198, 0.0018577576, 10.064656
95129909353136, 7.2287173, -0.1591227, 7.0636125, -0.060761333, -0.025751114, 10.107916
95129918993449, 7.2466636, -0.1591227, 7.062416, -0.05772078, -0.012167931, 10.119966
95129928633761, 7.26102, -0.17108682, 7.024131, -0.037185907, 0.022732258, 10.10387
95129938274074, 7.219146, -0.22492532, 7.015756, 0.013117552, -0.015283108, 10.069115
95129947914386, 7.2023964, -0.20458634, 6.969096, -0.0014876127, 0.010026455, 10.024199
95129957554699, 7.210771, -0.21774685, 6.926025, 0.018327951, 0.03800726, 10.000534
95129967195011, 7.1916285, -0.22731815, 6.897311, 0.029753566, 0.043180466, 9.967013
95129976835324, 7.21436, -0.23330021, 6.908079, 0.035866976, 0.048603058, 9.990963
95129986475636, 7.210771, -0.23569304, 6.9451675, 0.030465245, 0.021299839, 10.014226
95129996115845, 7.207182, -0.20937198, 6.977471, -7.266998E-4, 0.0032696724, 10.033564
95130005756157, 7.2358956, -0.19860429, 6.9930243, -0.010133266, 0.014189243, 10.064775
95130015396470, 7.210771, -0.22013968, 7.036095, 0.0013455153, -0.035630226, 10.077154
95130025036782, 7.183254, -0.22372891, 7.0504518, -3.8003922E-4, -0.06495762, 10.067465
95130034677095, 7.2299137, -0.22851457, 7.036095, 0.011663318, -0.0236125, 10.091077
95130044317407, 7.203593, -0.21655045, 7.0145597, -3.951788E-4, -0.023785114, 10.056944
95130053957720, 7.203593, -0.16271193, 7.01097, -0.053784013, -0.012327194, 10.053302
95130063598032, 7.2323065, -0.17347965, 7.004988, -0.038508415, 0.009385109, 10.069986
95130073238345, 7.204789, -0.17228323, 6.977471, -0.038042545, 0.009627342, 10.031063
95130082878657, 7.225128, -0.17347965, 6.942775, -0.026590705, 0.047372818, 10.0215645
95130092518970, 7.2526455, -0.18544376, 6.9332037, -0.009474754, 0.06842518, 10.034929
95130102159282, 7.233503, -0.20937198, 6.942775, 0.0096081495, 0.041493893, 10.028345
95130111799595, 7.233503, -0.23449662, 6.9595246, 0.030780911, 0.024036407, 10.040518
95130121439907, 7.233503, -0.25124636, 6.9894347, 0.042518377, -4.1103363E-4, 10.061663
95130131080116, 7.1808605, -0.2213361, 6.9930243, 0.0046288967, -0.031592846, 10.0257225
95130140720428, 7.2011995, -0.20458634, 7.015756, -0.012785196, -0.02852583, 10.055794
95130150360741, 7.2083783, -0.22492532, 7.0229344, 0.006893277, -0.032725334, 10.06637
95130160001053, 7.1976104, -0.19740787, 6.991828, -0.015943289, -0.01129055, 10.036425
95130169641366, 7.213164, -0.18903299, 6.9930243, -0.022298574, 0.0010910034, 10.048252
95130179281678, 7.2346992, -0.19621146, 6.9930243, -0.0126821995, 0.014611721, 10.063866
95130188921991, 7.233503, -0.18903299, 6.977471, -0.01714027, 0.024617195, 10.05204
95130198562303, 7.2263246, -0.20817557, 6.9786673, 6.9081783E-4, 0.013213158, 10.0481205
95130208202616, 7.240681, -0.21655045, 6.9583282, 0.0137915015, 0.034353256, 10.044468
95130217842928, 7.2346992, -0.20817557, 6.9619174, 0.0043959618, 0.029193401, 10.042492
95130227483241, 7.2083783, -0.20219351, 6.9535427, -0.003277123, 0.017484188, 10.017636
95130237123553, 7.2023964, -0.21415763, 6.9451675, 0.008847117, 0.015219212, 10.007767
95130246763761, 7.203593, -0.21415763, 6.9655066, 0.0059206486, 0.0013632774, 10.022766
95130256404074, 7.2023964, -0.22492532, 6.9595246, 0.017259002, 0.0026574135, 10.017973
95130266044386, 7.207182, -0.20937198, 6.9882383, -0.0015721321, -0.0103440285, 10.041049
95130275684699, 7.223932, -0.20937198, 6.977471, 0.0032476187, 0.011443615, 10.045596
95130285325011, 7.2059855, -0.18903299, 6.983453, -0.019503832, -0.0013189316, 10.036444
95130294965324, 7.237092, -0.19381863, 6.987042, -0.011464357, 0.015147209, 10.061385
95130304605636, 7.2323065, -0.19381863, 7.0061846, -0.01533401, -0.0034914017, 10.071256
95130314245949, 7.2346992, -0.17347965, 6.9906316, -0.03245771, 0.013143063, 10.061743
95130323886261, 7.227521, -0.1902294, 6.954739, -0.011321783, 0.029168606, 10.031982
95130333526574, 7.2466636, -0.23090738, 6.9523463, 0.031562924, 0.035816193, 10.044914
95130343166886, 7.2095747, -0.21415763, 6.99781, 0.0038644075, -0.018288612, 10.0495205
95130352807095, 7.1952176, -0.22851457, 6.9738817, 0.01926601, -0.013293743, 10.022865
95130362447407, 7.240681, -0.21894327, 6.9822564, 0.013801098, 0.013776302, 10.061159
95130372087720, 7.194021, -0.22731815, 6.98106, 0.01665461, -0.01974392, 10.026971
95130381728032, 7.21436, -0.2117648, 6.9738817, 0.0046551228, 0.0023875237, 10.036276
95130391368345, 7.216753, -0.18783657, 6.9678993, -0.017654896, 0.012619019, 10.033341
95130401008657, 7.2215385, -0.18664017, 6.95115, -0.015776396, 0.027904987, 10.025114
