timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
1133919549317753, 6.9451675, 0.8458628, 7.190432, -0.011819601, 0.050625324, 10.032469
1133919558956607, 6.9152575, 0.84107715, 7.1952176, -0.016782284, 0.025731087, 10.014909
1133919568595357, 6.91765, 0.81236327, 7.2765737, -0.00272429, -0.037225723, 10.0727825
1133919578234211, 6.930811, 0.80997044, 7.2825556, 0.0023536682, -0.03284502, 10.085967
1133919587873066, 6.9188466, 0.8171489, 7.2825556, -0.008568287, -0.03806305, 10.078306
1133919597511920, 6.923632, 0.83030945, 7.263413, -0.015297055, -0.017471313, 10.068899
1133919607150774, 6.9056864, 0.8171489, 7.213164, 0.0014089346, -3.695488E-4, 10.0192795
1133919616789628, 6.906883, 0.802792, 7.2059855, 0.015947342, -2.5558472E-4, 10.013764
1133919626428482, 6.9152575, 0.81954175, 7.2095747, 0.0023196936, 0.008891106, 10.023489
1133919636067232, 6.914061, 0.81834537, 7.220342, -4.5239925E-4, 0.0030622482, 10.030317
1133919645706086, 6.9332037, 0.8147561, 7.2263246, 0.007597327, 0.011815548, 10.047523
1133919655344941, 6.923632, 0.79920274, 7.2442703, 0.015355825, -0.012074947, 10.052586
1133919664983795, 6.9320073, 0.8147561, 7.2179494, 0.00897336, 0.017695904, 10.040665
1133919674622649, 6.9188466, 0.8135597, 7.225128, 0.0048753023, 0.003956318, 10.036671
1133919684261503, 6.9344, 0.8063812, 7.2059855, 0.020185113, 0.024258137, 10.033014
1133919693900357, 6.943971, 0.80997044, 7.192825, 0.02249384, 0.041007996, 10.03042
1133919703539211, 6.948757, 0.84107715, 7.219146, -0.010880351, 0.03747654, 10.055206
1133919713177961, 6.916454, 0.849452, 7.1808605, -0.022549868, 0.04411459, 10.006059
1133919722816816, 6.914061, 0.85184485, 7.263413, -0.041128874, -0.012098312, 10.0640545
1133919732455670, 6.8949184, 0.8386843, 7.2083783, -0.026383877, 0.005279541, 10.0101595
1133919742094524, 6.8817577, 0.8243274, 7.1688967, -0.01001811, 0.017746925, 9.971498
1133919751733378, 6.8889365, 0.82313097, 7.2083783, -0.013331175, -0.0042910576, 10.004776
1133919761372232, 6.9116683, 0.79441714, 7.2382884, 0.0154777765, -0.01963234, 10.039644
1133919771011086, 6.9224358, 0.7704889, 7.2466636, 0.040349007, -0.026057243, 10.051148
1133919780649941, 6.928418, 0.7704889, 7.2670026, 0.0386374, -0.034698486, 10.069919
1133919790288691, 6.9535427, 0.7956135, 7.271788, 0.019315243, -0.011493683, 10.092728
1133919799927545, 6.942775, 0.82313097, 7.2502527, -0.0070011616, 0.0053458214, 10.072027
1133919809566399, 6.954739, 0.83030945, 7.2418776, -0.008728385, 0.021271706, 10.074823
1133919819205253, 6.9391856, 0.8279166, 7.2346992, -0.010095954, 0.01412344, 10.058743
1133919828844107, 6.916454, 0.8362915, 7.1952176, -0.01779604, 0.028291225, 10.015326
1133919838482961, 6.897311, 0.8147561, 7.164111, 0.0040996075, 0.029439926, 9.977992
1133919848121816, 6.9044895, 0.81236327, 7.1545396, 0.010028362, 0.03984642, 9.975854
1133919857760670, 6.914061, 0.8255238, 7.1485577, 0.0022807121, 0.054162502, 9.979212
1133919867399420, 6.908079, 0.80518484, 7.18445, 0.013236403, 0.019307613, 9.999283
1133919877038274, 6.9056864, 0.80159557, 7.210771, 0.01124835, -0.0013899803, 10.0162945
1133919886677128, 6.906883, 0.8039884, 7.220342, 0.0071948767, -0.0059962273, 10.024205
1133919896315982, 6.9116683, 0.8111669, 7.2550383, -0.005087614, -0.022922993, 10.053068
1133919905954836, 6.9355965, 0.8350951, 7.2789664, -0.0252043, -0.014416218, 10.088727
1133919915593691, 6.9332037, 0.8530413, 7.29452, -0.046032667, -0.018945217, 10.09973
1133919925232545, 6.9355965, 0.8602197, 7.2490563, -0.04320264, 0.016262531, 10.069218
1133919934871399, 6.942775, 0.85184485, 7.21436, -0.02383709, 0.041814804, 10.048504
