timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
1124021206273328, -1.6331015, 3.0699914, 9.292527, -0.04965031, -0.064673185, 9.921506
1124021215913016, -1.6845472, 3.0532417, 9.233903, 0.011682034, -0.074099064, 9.870122
1124021225552703, -1.7324036, 2.9982069, 9.327223, 0.058728933, 0.0028529167, 9.949077
1124021235192286, -1.7718852, 2.9718857, 9.346365, 0.10015035, 0.02809, 9.965712
1124021244831974, -1.7503498, 2.9766715, 9.32483, 0.078841925, 0.019742012, 9.943348
1124021254471661, -1.7324036, 2.9706893, 9.3511505, 0.059915423, 0.03624749, 9.9632
1124021264111245, -1.7144574, 2.993421, 9.336794, 0.039381504, 0.014098406, 9.953588
1124021273750932, -1.6977077, 3.0197423, 9.302098, 0.022074819, -0.01838708, 9.92619
1124021283390620, -1.6366907, 3.0819557, 9.288938, -0.04675448, -0.06976867, 9.922425
1124021293030307, -1.6091732, 3.0867412, 9.256635, -0.06981528, -0.0788753, 9.888964
1124021302669995, -1.6199409, 3.0400813, 9.226724, -0.045224786, -0.04560995, 9.848585
1124021312309578, -1.6450655, 3.0113673, 9.269794, -0.019455314, -0.008531094, 9.884495
1124021321949266, -1.6761723, 3.010171, 9.381062, -0.0020854473, 0.02338934, 9.993719
1124021331588953, -1.7120646, 3.0053852, 9.457631, 0.023969173, 0.047061443, 10.07013
1124021341228641, -1.727618, 2.9886355, 9.430114, 0.04515302, 0.051355124, 10.0418625
1124021350868224, -1.727618, 2.940779, 9.412168, 0.055565834, 0.09028578, 10.01052
1124021360507911, -1.7096717, 2.9659038, 9.372686, 0.03895557, 0.056721687, 9.978081
1124021370147599, -1.6630118, 2.9874392, 9.298509, -1.3196468E-4, 0.019450188, 9.907184
1124021379787286, -1.6390835, 2.9970105, 9.217153, -0.010971546, -0.0077176094, 9.829771
1124021389426870, -1.5936198, 3.03051, 9.265009, -0.06697321, -0.01763773, 9.877207
1124021399066557, -1.5816557, 3.1046875, 9.355937, -0.097730994, -0.05254078, 9.983086
1124021408706245, -1.6235301, 3.1118658, 9.336794, -0.053668022, -0.069164515, 9.974347
1124021418345932, -1.6378871, 3.0759735, 9.339187, -0.03223276, -0.03524971, 9.96807
