timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
273960457479314, 7.960921, -0.19501504, 6.1842504, 0.08738828, -0.09458208, 10.081798
273960467118376, 7.9800634, -0.2117648, 6.2416778, 0.09975618, -0.12507677, 10.132088
273960476757439, 7.9944205, -0.18544376, 6.2057858, 0.079952, -0.08407068, 10.121436
273960486396501, 8.008778, -0.148355, 6.1399827, 0.054858625, -0.0119252205, 10.09251
273960496035668, 8.02792, -0.10887343, 6.125626, 0.019757092, 0.020999908, 10.098603
273960505674730, 8.019546, -0.06699903, 6.1363935, -0.025369585, 0.015227795, 10.098122
273960515313793, 8.000402, -0.023928227, 6.114858, -0.068865955, 0.02685213, 10.069411
273960524952855, 7.98126, 0.0023928226, 6.096912, -0.09648049, 0.031697273, 10.043034
273960534591918, 7.982456, 0.0071784677, 6.078966, -0.10110474, 0.042374134, 10.033019
273960544231085, 7.98126, 0.0047856453, 6.068198, -0.09767687, 0.048932076, 10.025549
273960553870147, 7.995617, 0.009571291, 6.078966, -0.10341716, 0.047786713, 10.0434475
273960563509210, 7.978867, 0.0, 6.111269, -0.10001367, 0.011793137, 10.049866
273960573148272, 7.999206, -0.025124637, 6.1471615, -0.07811421, -0.0085196495, 10.08808
273960582787439, 8.007581, -0.05383851, 6.204589, -0.056815624, -0.051489353, 10.129922
273960592426501, 8.017152, -0.104087785, 6.1770716, -0.003781259, -0.03137541, 10.1213045
273960602065564, 8.007581, -0.14476576, 6.1196437, 0.041637897, 0.0014848709, 10.079217
273960611704626, 7.9740815, -0.18065812, 6.1184473, 0.07280487, -0.025084019, 10.052267
273960621343793, 7.9657063, -0.18783657, 6.094519, 0.07671416, -0.01769495, 10.031189
273960630982855, 7.972885, -0.16630118, 6.0658054, 0.05641043, 0.01068449, 10.019245
273960640621918, 7.946564, -0.15314065, 6.07418, 0.04047656, -0.009975433, 10.0032625
273960650260980, 7.9346, -0.13878371, 6.068198, 0.021964073, -0.01247263, 9.989971
273960659900043, 7.952546, -0.09092726, 6.07418, -0.026119232, 5.340576E-4, 10.007311
273960669539210, 7.9860454, -0.05503492, 6.033502, -0.054594457, 0.05801487, 10.008835
273960679178272, 8.01117, -0.059820566, 6.0167527, -0.045817494, 0.08560848, 10.018699
273960688817335, 8.018349, -0.07178468, 5.9880385, -0.029767334, 0.107908726, 10.007155
273960698456397, 7.987242, -0.148355, 6.020342, 0.039874613, 0.052180767, 10.0029125
273960708095564, 7.9884386, -0.13280165, 5.953343, 0.03181392, 0.10751772, 9.963057
273960717734626, 7.9657063, -0.15672988, 6.0358953, 0.040949583, 0.025556564, 9.995337
273960727373689, 7.938189, -0.14476576, 6.07418, 0.019873202, -0.016781807, 9.996539
