timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
179825877203914, 6.245267, -0.37088752, 7.836494, -0.007432461, -0.017728329, 10.027522
179825886843185, 6.2727847, -0.357727, 7.8376904, -0.01535964, 0.006436825, 10.045144
179825896482560, 6.283552, -0.36011982, 7.8520474, -0.013852358, 0.0054397583, 10.063159
179825906121935, 6.2847486, -0.3469593, 7.850851, -0.0270679, 0.011502266, 10.062479
179825915761206, 6.2931237, -0.33020952, 7.85444, -0.042175293, 0.020494461, 10.06988
179825925400581, 6.285945, -0.3481557, 7.8556366, -0.026959538, 0.00932169, 10.067003
179825935039956, 6.2991056, -0.3493521, 7.8376904, -0.01951468, 0.028529167, 10.061262
179825944679331, 6.29432, -0.37806597, 7.826923, 0.009261727, 0.023398876, 10.050945
179825954318601, 6.2679987, -0.38763726, 7.836494, 0.01180172, -0.0050878525, 10.042336
179825963957976, 6.2644095, -0.3900301, 7.836494, 0.013213277, -0.008415699, 10.040187
179825973597351, 6.270392, -0.39960137, 7.850851, 0.019658089, -0.013338566, 10.055486
179825983236622, 6.262017, -0.41874397, 7.8903327, 0.029151201, -0.04817581, 10.081784
179825992875997, 6.2679987, -0.40438703, 7.897511, 0.014546156, -0.04344654, 10.090586
179826002515372, 6.265606, -0.37447673, 7.8987074, -0.016695857, -0.037497997, 10.0889015
179826012154643, 6.29432, -0.35174492, 7.880761, -0.030828, 6.3705444E-4, 10.091959
179826021794018, 6.306284, -0.33020952, 7.832905, -0.039961576, 0.042923927, 10.061275
179826031433393, 6.323034, -0.32422748, 7.800602, -0.03631878, 0.074329376, 10.046314
179826041072664, 6.309873, -0.32542387, 7.7814593, -0.034228206, 0.075312614, 10.023207
179826050712039, 6.302695, -0.34337005, 7.765906, -0.014076471, 0.07044411, 10.0072975
179826060351414, 6.300302, -0.36370903, 7.7874413, 0.002322197, 0.049849987, 10.023363
179826069990685, 6.279963, -0.3684947, 7.810173, -4.3439865E-4, 0.01949358, 10.028568
179826079630060, 6.285945, -0.37447673, 7.85444, -0.0016951561, -0.0039196014, 10.067053
179826089269435, 6.256035, -0.38524446, 7.8831544, -9.430647E-4, -0.04476595, 10.071173
179826098908810, 6.2608204, -0.41754755, 7.8723865, 0.033285737, -0.042940617, 10.066963
179826108548081, 6.2811594, -0.4103691, 7.8484583, 0.035154104, -0.009694576, 10.060733
179826118187456, 6.282356, -0.39481574, 7.850851, 0.019878745, -0.0057377815, 10.062769
179826127826831, 6.2931237, -0.38883367, 7.8281193, 0.020276666, 0.01708126, 10.051535
179826137466101, 6.3110695, -0.36370903, 7.806584, 0.0031163692, 0.04954815, 10.045008
179826147105476, 6.306284, -0.34097722, 7.8257265, -0.023258448, 0.04051113, 10.056107
179826156744851, 6.3074803, -0.35174492, 7.850851, -0.017277956, 0.02219963, 10.07686
179826166384122, 6.289534, -0.3493521, 7.8400836, -0.020965815, 0.015492439, 10.057161
179826176023497, 6.290731, -0.33140594, 7.8257265, -0.034804583, 0.029558659, 10.046047
179826185662872, 6.2727847, -0.32422748, 7.8197446, -0.04296398, 0.0212574, 10.029907
179826195302143, 6.2775702, -0.34576288, 7.8017983, -0.016605377, 0.028839588, 10.019701
179826204941518, 6.265606, -0.36610186, 7.7994056, 0.002730012, 0.0152750015, 10.011111
179826214580893, 6.2883377, -0.3696911, 7.798209, 0.012732387, 0.032931328, 10.024504
179826224220164, 6.2871413, -0.37088752, 7.816155, 0.010003924, 0.021103382, 10.037801
179826233859539, 6.309873, -0.3696911, 7.8520474, 0.0063649416, 0.018008709, 10.079952
179826243498914, 6.2979093, -0.3792624, 7.879565, 0.008356929, -0.007941723, 10.094301
179826253138185, 6.296713, -0.38404804, 7.877172, 0.013210654, -0.008684158, 10.091862
179826262777560, 6.2955165, -0.39481574, 7.895118, 0.019816637, -0.022057056, 10.105514
179826272416935, 6.2847486, -0.3792624, 7.836494, 0.014148235, 0.00885725, 10.052475
179826282056310, 6.262017, -0.35294133, 7.773084, -2.0813942E-4, 0.03675413, 9.98784
179826291695581, 6.242874, -0.35533416, 7.776674, -0.0018703938, 0.01943922, 9.978779
179826301334956, 6.256035, -0.34576288, 7.7790666, -0.00783658, 0.030489922, 9.988514
179826310974331, 6.2608204, -0.35174492, 7.8029947, -0.0057451725, 0.018313885, 10.010393
179826320613601, 6.276374, -0.3397808, 7.838887, -0.021920085, 0.012555122, 10.04768
179826330252976, 6.3074803, -0.34576288, 7.88794, -0.020970821, 0.008114815, 10.10559
179826339892351, 6.2847486, -0.33738798, 7.8424764, -0.023404598, 0.022289276, 10.055611
179826349531622, 6.282356, -0.34097722, 7.816155, -0.014012098, 0.03637266, 10.033695
179826359170997, 6.2775702, -0.37088752, 7.8257265, 0.0121257305, 0.018728733, 10.03927
179826368810372, 6.279963, -0.38883367, 7.8400836, 0.026587844, 0.0061478615, 10.052627
179826378449643, 6.2416778, -0.40438703, 7.8221374, 0.035945535, -0.016810894, 10.0153055
179826388089018, 6.24766, -0.41635114, 7.830512, 0.04350388, -0.01843071, 10.0260315
179826397728393, 6.256035, -0.39601216, 7.8400836, 0.023790121, -0.0116996765, 10.037978
179826407367664, 6.265606, -0.37806597, 7.8520474, 0.0029131174, -0.002767086, 10.052631
179826417007039, 6.262017, -0.36490545, 7.87119, -0.014685392, -0.012400627, 10.064853
179826426646414, 6.2679987, -0.3469593, 7.873583, -0.031781077, -0.0017566681, 10.06978
179826436285685, 6.276374, -0.32542387, 7.8723865, -0.05099249, 0.014307499, 10.073252
179826445925060, 6.279963, -0.3182454, 7.8628154, -0.054841995, 0.024287224, 10.067745
179826455564435, 6.2715883, -0.32183465, 7.87119, -0.05420804, 0.012084484, 10.069208
179826465203810, 6.2668023, -0.32063824, 7.8580294, -0.053518414, 0.01655054, 10.0559
179826474843081, 6.2691956, -0.31345975, 7.85444, -0.057558298, 0.02332735, 10.054325
179826484482456, 6.2679987, -0.33020952, 7.853244, -0.037689447, 0.018806458, 10.053284
179826494121831, 6.2608204, -0.33260235, 7.850851, -0.03616655, 0.0149617195, 10.047031
179826503761101, 6.2644095, -0.3589234, 7.853244, -0.008024693, 0.0061411858, 10.052114
179826513400476, 6.2608204, -0.36729828, 7.826923, 0.006447792, 0.015250206, 10.029617
179826523039851, 6.2548385, -0.37567315, 7.8460655, 0.008345842, -0.0031795502, 10.041154
179826532679122, 6.2584276, -0.37208393, 7.8592257, 0.002553463, -0.006703377, 10.053543
179826542318497, 6.273981, -0.4031906, 7.8580294, 0.03657198, -0.005546093, 10.063433
179826551957872, 6.2668023, -0.38644084, 7.877172, 0.015280247, -0.013825893, 10.073309
179826561597143, 6.276374, -0.37806597, 7.8831544, 0.008490801, -0.007147312, 10.08364
179826571236518, 6.256035, -0.37208393, 7.8604226, 0.0039412975, -0.006791115, 10.05299
179826580875893, 6.2524457, -0.37328035, 7.8376904, 0.010517955, 0.0028100014, 10.03303
179826590515164, 6.257231, -0.3481557, 7.818548, -0.0064667463, 0.025860786, 10.020135
179826600154539, 6.2584276, -0.35413775, 7.812566, 0.0014936924, 0.027675152, 10.016423
