timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
270513038364590, 1.0133604, 3.9840498, 9.1872425, 0.08985782, -0.14038807, 10.063658
270513048004798, 1.079163, 4.0211387, 9.0341015, -0.009944677, -0.06548071, 9.947098
270513057644902, 1.0887343, 4.0366917, 8.94796, -0.05090761, -0.047536552, 9.876303
270513067285007, 1.1030912, 4.0390844, 8.902496, -0.06710482, -0.030193806, 9.837685
270513076925215, 1.1174482, 4.0295134, 8.830712, -0.088863134, -0.009233296, 9.77032
270513086565319, 1.1090733, 4.0235314, 8.801998, -0.091011524, -0.014295042, 9.740919
270513096205423, 1.1270195, 4.048656, 8.846265, -0.09560776, -0.0027568936, 9.793318
270513105845632, 1.1796615, 4.0235314, 8.896515, -0.05737996, 0.04621011, 9.834783
270513115485736, 1.2311072, 4.0235314, 8.963513, -0.035927057, 0.09172386, 9.901481
270513125125944, 1.314856, 4.0797625, 9.128618, -0.028888702, 0.15431303, 10.083667
270513134766048, 1.3256238, 4.1407795, 9.236296, -0.04867792, 0.14482409, 10.207309
270513144406152, 1.3136597, 4.1168513, 9.309277, 0.002483368, 0.13039339, 10.262543
270513154046361, 1.2921243, 4.0845485, 9.336794, 0.043094635, 0.109445274, 10.272051
270513163686465, 1.2658032, 4.1024942, 9.32483, 0.024728775, 0.08178818, 10.265373
270513173326569, 1.2550355, 4.068995, 9.262616, 0.03058219, 0.08062935, 10.1941395
270513182966777, 1.2131611, 4.0235314, 9.147761, 0.030509233, 0.054781854, 10.066687
270513192606882, 1.125823, 3.9900317, 9.0029955, 0.011189222, -0.014737785, 9.911681
270513202247090, 0.9942178, 3.9517467, 8.867801, 0.0018696785, -0.12759894, 9.7584
270513211887194, 0.863809, 3.9086757, 8.776874, 0.016376495, -0.23890153, 9.643656
270513221527298, 0.79441714, 3.8811584, 8.705089, 0.015352488, -0.29663295, 9.559544
270513231167507, 0.8219346, 3.8739798, 8.687142, 0.014030218, -0.2660581, 9.54352
270513240807611, 0.9726824, 3.9445682, 8.796016, -0.012839079, -0.13233083, 9.688032
270513250447819, 1.1473584, 4.046263, 8.999406, -0.037825108, 0.009266615, 9.933604
270513260087923, 1.274178, 4.1036906, 9.180064, -0.02372098, 0.11506492, 10.135265
270513269728027, 1.314856, 4.1168513, 9.316455, 0.010231972, 0.13559902, 10.269135
270513279368236, 1.329213, 4.126423, 9.461221, 0.056191206, 0.13567936, 10.406119
270513289008340, 1.3435699, 4.135994, 9.567701, 0.09036255, 0.14069337, 10.508311
270513298648444, 1.3603196, 4.119244, 9.515059, 0.07806134, 0.16625494, 10.45568
270513308288652, 1.329213, 4.092923, 9.333204, 0.029363394, 0.15196389, 10.27636
270513317928757, 1.2155539, 4.063013, 9.099904, -0.028677702, 0.06336522, 10.039376
270513327568965, 1.1066805, 4.046263, 8.835498, -0.10021472, -0.015669644, 9.780222
270513337209069, 0.97507524, 3.9888353, 8.601001, -0.12711263, -0.11938071, 9.529344
270513346849173, 0.9200403, 3.9421754, 8.46461, -0.13091087, -0.1564314, 9.380578
270513356489382, 0.9200403, 3.9517467, 8.482556, -0.13215852, -0.1588276, 9.400737
270513366129486, 0.9631111, 3.9349968, 8.595019, -0.06865311, -0.12513804, 9.500831
270513375769694, 0.991825, 3.9625144, 8.734999, -0.040233612, -0.113541424, 9.642144
270513385409798, 1.0408778, 3.9840498, 8.916854, 0.0059125423, -0.08400166, 9.821369
270513395049902, 1.119841, 4.0331025, 9.180064, 0.06502557, -0.031192958, 10.089022
270513404690111, 1.2430713, 4.0965123, 9.412168, 0.085920334, 0.06366444, 10.339443
270513414330215, 1.3591232, 4.1228333, 9.645468, 0.13326693, 0.15210992, 10.575402
270513423970423, 1.3603196, 4.132405, 9.76152, 0.16577339, 0.14256406, 10.684883
270513433610527, 1.2921243, 4.101298, 9.615558, 0.13684511, 0.0911873, 10.531958
270513443250632, 1.2215359, 4.0642095, 9.359526, 0.072268724, 0.048686564, 10.276337
270513452890840, 1.1581261, 4.037888, 9.0951185, -0.0015125275, 0.011295736, 10.018325
270513462530944, 1.1018949, 4.0127635, 8.841479, -0.07888007, -0.023440063, 9.77146
270513472171152, 1.14018, 3.9924245, 8.598608, -0.15538168, 0.033826947, 9.547264
270513481811257, 1.1078769, 4.0127635, 8.467003, -0.21584201, 0.0083530545, 9.43256
270513491451465, 1.0360922, 4.0151563, 8.474181, -0.19548202, -0.06876892, 9.432062
270513501091569, 1.0013963, 3.9756749, 8.6141615, -0.09829211, -0.10560346, 9.53896
270513510731673, 1.0336994, 3.9661036, 8.809176, -0.012415886, -0.08605605, 9.715582
270513520371882, 1.1210374, 4.007978, 9.084352, 0.038728952, -0.024557173, 9.992195
270513530011986, 1.2227324, 4.0761733, 9.35474, 0.06970358, 0.047241807, 10.276884
270513539652194, 1.329213, 4.1276193, 9.548559, 0.09513664, 0.13202369, 10.485826
270513549292298, 1.3782659, 4.1312084, 9.619147, 0.1124773, 0.1713978, 10.557106
270513558932402, 1.3519448, 4.115655, 9.530613, 0.08678651, 0.15325975, 10.46747
270513568572611, 1.253839, 4.0881376, 9.359526, 0.053703785, 0.07068002, 10.289696
270513578212715, 1.1581261, 4.022335, 9.176475, 0.05196905, -0.0010961294, 10.085903
270513587852923, 1.0755738, 3.9565322, 8.95155, 0.02516818, -0.058589876, 9.845669
270513597493027, 0.9906286, 3.9457645, 8.734999, -0.033170223, -0.12070486, 9.635089
270513607133132, 0.9607183, 3.9565322, 8.544769, -0.115489244, -0.13494354, 9.463543
270513616773340, 0.9667004, 3.9661036, 8.578269, -0.110461, -0.1328106, 9.498492
270513626413444, 0.9810573, 3.970889, 8.721839, -0.051917315, -0.12998432, 9.632305
270513636053652, 0.9607183, 3.9780676, 8.79123, -0.027691841, -0.15568948, 9.695809
270513645693757, 0.99900347, 3.9948175, 8.897711, -0.007843018, -0.12662506, 9.803558
270513655333861, 1.0887343, 4.0163527, 9.055637, 0.025483847, -0.0519526, 9.965823
270513664974069, 1.253839, 4.0594234, 9.24467, 0.038617134, 0.08734399, 10.173782
270513674614173, 1.4392828, 4.1347976, 9.399008, 0.018678904, 0.25099796, 10.365622
270513684254382, 1.477568, 4.174279, 9.450453, -0.010838032, 0.2733829, 10.432835
270513693894486, 1.3890336, 4.1240296, 9.473185, 0.049518347, 0.1885761, 10.423063
270513703534590, 1.2909278, 4.1036906, 9.415757, 0.053834915, 0.097910345, 10.351366
270513713174798, 1.2981063, 4.0833516, 9.3200445, 0.034798145, 0.113759995, 10.2570915
270513722814902, 1.2801601, 4.052245, 9.127422, -0.0043768883, 0.117176235, 10.067553
270513732455111, 1.1880364, 4.0151563, 8.895318, -0.05123663, 0.048224688, 9.83131
270513742095215, 1.0516455, 3.9649072, 8.721839, -0.069704056, -0.06703019, 9.637821
270513751735423, 0.9906286, 3.95055, 8.550752, -0.10853982, -0.11009121, 9.469934
270513761375527, 0.8877372, 3.912265, 8.475378, -0.09934354, -0.20229286, 9.374175
270513771015632, 0.8350951, 3.8943188, 8.580662, -0.032488823, -0.26035404, 9.456321
270513780655840, 0.89371926, 3.9338005, 8.781659, 0.0042977333, -0.2184737, 9.661434
270513790295944, 1.012164, 4.01396, 8.992228, 0.011202097, -0.12604886, 9.898509
270513799936152, 1.1880364, 4.109673, 9.212367, -0.0047233105, 0.02259487, 10.157165
270513809576257, 1.314856, 4.162315, 9.439685, 0.017261744, 0.12191886, 10.399336
270513819216361, 1.3627125, 4.1168513, 9.603594, 0.12437749, 0.15974069, 10.535345
270513828856569, 1.3698909, 4.082155, 9.54138, 0.12183261, 0.17278469, 10.46584
270513838496673, 1.3447664, 4.046263, 9.409775, 0.10122013, 0.1634531, 10.328967
270513848136882, 1.2921243, 4.019942, 9.285348, 0.07697749, 0.124121904, 10.199307
270513857776986, 1.2023934, 3.9972103, 9.081959, 0.026782036, 0.05715704, 9.995071
270513867417090, 1.1018949, 3.9720855, 8.847462, -0.035094976, -0.018577158, 9.760514
270513877057298, 1.0420742, 4.0031924, 8.715857, -0.10873246, -0.06766504, 9.646824
270513886697402, 1.0145568, 4.0271206, 8.59143, -0.17580652, -0.08511317, 9.540521
270513896337611, 0.9523434, 3.9852462, 8.537591, -0.15233159, -0.13922185, 9.467684
270513905977715, 0.95353985, 3.9756749, 8.658429, -0.09374905, -0.1461823, 9.573583
270513915617819, 0.9942178, 4.0163527, 8.839087, -0.06805062, -0.12204939, 9.75856
270513925258027, 1.1162517, 4.0331025, 9.066405, 0.004937649, -0.021975338, 9.985548
270513934898132, 1.2191432, 4.017549, 9.305687, 0.10612917, 0.059477925, 10.208234
270513944538340, 1.2346965, 4.0307097, 9.462418, 0.15061522, 0.057264566, 10.357727
270513954178444, 1.2011969, 4.046263, 9.491131, 0.13703227, 0.017545283, 10.386415
270513963818548, 1.2454642, 4.082155, 9.401401, 0.062247276, 0.06938118, 10.324381
270513973458757, 1.2909278, 4.0941195, 9.273384, -0.0026421547, 0.12355536, 10.218058
270513983098861, 1.2789637, 4.112066, 9.120243, -0.07448459, 0.12574756, 10.084757
270513992739069, 1.2394822, 4.037888, 9.0029955, -0.046340704, 0.10405928, 9.943934
270514002379173, 1.1940185, 4.031906, 8.853444, -0.0950973, 0.072692335, 9.800565
270514012019277, 1.1449656, 4.0235314, 8.751749, -0.12229061, 0.034675717, 9.699315
270514021659486, 1.0636097, 4.028317, 8.730213, -0.13042736, -0.044687033, 9.672446
270514031299590, 0.9846465, 4.005585, 8.751749, -0.09320569, -0.12144184, 9.673878
270514040939798, 0.9595219, 3.9481573, 8.848659, 3.7884712E-4, -0.14776438, 9.735787
270514050579902, 1.0025927, 3.9744785, 8.904889, 1.3542175E-4, -0.1138162, 9.802335
270514060220007, 1.0588241, 3.9900317, 8.983852, 0.0148591995, -0.0684917, 9.886665
270514069860215, 1.1377872, 3.9972103, 9.116654, 0.0569005, -0.004581213, 10.0191
270514079500319, 1.1641082, 4.2592244, 9.255438, -0.1333282, -0.023707211, 10.253825
270514089140423, 1.1832508, 3.5318062, 9.022138, 0.42998028, 0.09300381, 9.750855
270514098780632, 1.3016955, 4.5966125, 9.580862, -0.32927346, 0.04485804, 10.700737
270514108420736, 1.3244274, 3.7244284, 9.163314, 0.29413533, 0.20233, 9.973181
270514118060944, 1.2705889, 4.4111686, 9.298509, -0.27184796, 0.050636172, 10.366224
270514127701048, 1.3926228, 4.0594234, 9.073584, -0.049165487, 0.23317695, 10.034513
270514137341152, 1.1832508, 3.8751762, 8.786445, 0.02465725, 0.067986965, 9.6754055
270514146981361, 1.3268201, 4.4207397, 9.180064, -0.3167889, 0.11375433, 10.269553
270514156621465, 1.0313065, 3.418147, 8.689535, 0.42031217, -0.009795725, 9.385019
270514166261673, 1.1318051, 4.5894337, 9.416953, -0.34482336, -0.12360567, 10.53037
270514175901777, 0.92482597, 3.2303107, 8.827123, 0.65174985, -0.09613076, 9.422009
270514185541882, 1.0193424, 4.5475593, 9.455238, -0.2898059, -0.22039634, 10.535101
270514195182090, 1.0492527, 3.4767714, 8.877372, 0.43363714, 0.0010290742, 9.581678
270514204822194, 1.0025927, 4.301099, 9.150154, -0.18806481, -0.17435169, 10.156977
270514214462298, 1.0899308, 3.8500516, 9.098708, 0.1845479, -0.019488215, 9.937952
270514224102507, 0.8985049, 3.81057, 8.95155, 0.18603945, -0.19029543, 9.766636
270514233742611, 1.0600204, 4.2652063, 9.24467, -0.12439084, -0.10967004, 10.234846
