timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
270635040007877, 0.7513463, 2.7194428, 10.480563, 0.20519018, 0.053388655, 10.851595
270635049648085, 0.67836523, 2.705086, 10.171889, 0.15582561, 0.0021100044, 10.5461235
270635059288294, 0.65682983, 2.705086, 9.907482, 0.0839684, -0.0027309656, 10.290776
270635068928502, 0.65922266, 2.7314072, 9.676575, 0.02433014, 0.013707101, 10.076235
270635078568710, 0.6556334, 2.7684958, 9.460024, -0.014920473, 0.014208555, 9.878566
270635088208919, 0.64606214, 2.7876384, 9.2793665, -0.06318784, 0.012189686, 9.710347
270635097849023, 0.59581286, 2.8079774, 9.092726, -0.12205219, -0.029926121, 9.534233
270635107489231, 0.53599226, 2.7984061, 8.974281, -0.1392057, -0.08303347, 9.414342
270635117129440, 0.5180461, 2.7637103, 8.919247, -0.12127948, -0.09651926, 9.350691
270635126769648, 0.5455636, 2.7397819, 8.943174, -0.09158468, -0.06836283, 9.368637
270635136409856, 0.5766702, 2.7601209, 9.038888, -0.096998215, -0.038514733, 9.4679165
270635146050065, 0.613759, 2.8019953, 9.2075815, -0.09014845, -0.013265818, 9.643607
270635155690169, 0.6963114, 2.833102, 9.402596, -0.07462406, 0.058475733, 9.844346
270635165330377, 0.74895346, 2.8187451, 9.550952, -0.029387474, 0.10323048, 9.985761
270635174970585, 0.7429714, 2.824727, 9.698111, 0.00665617, 0.0892604, 10.128002
270635184610794, 0.695115, 2.8187451, 9.816555, 0.04559803, 0.033405602, 10.236702
270635194251002, 0.6687939, 2.8390841, 9.784252, 0.016026497, 0.007528603, 10.209748
270635203891210, 0.68075806, 2.8295128, 9.71486, 0.003237009, 0.025218606, 10.141374
270635213531419, 0.6843473, 2.792424, 9.674182, 0.022625208, 0.03393817, 10.092279
270635223171523, 0.6089734, 2.7338, 9.6275215, 0.055778503, -0.036329806, 10.026428
270635232811731, 0.53240305, 2.676372, 9.658628, 0.10083318, -0.114836216, 10.035544
270635242451940, 0.5168497, 2.6512475, 9.83809, 0.1144855, -0.14045429, 10.200561
270635252092148, 0.60059845, 2.8498518, 10.956735, 0.2269547, -0.13302004, 11.334162
270635261732356, 0.6891329, 2.922833, 10.351351, -0.033412933, 0.019635439, 10.778071
270635271372565, 0.80159557, 2.7194428, 9.62154, -0.03212142, 0.21891403, 10.028111
270635281012669, 0.5587241, 2.6213372, 9.85484, 0.13178039, -0.0084965825, 10.211956
270635290652877, 0.38644084, 2.461018, 10.040284, 0.45745468, -0.19432661, 10.332774
270635300293085, 0.4031906, 2.6201408, 9.568898, 0.17377996, -0.14989683, 9.926672
270635309933294, 0.57427746, 2.8378878, 8.995817, -0.12857509, 0.049327224, 9.449296
270635319573502, 0.6125626, 3.050849, 8.425129, -0.39883423, 0.12014496, 8.971744
270635329213710, 0.50129634, 3.176472, 8.2660055, -0.56336784, 0.017847985, 8.851577
270635338853815, 0.43669012, 3.1561332, 8.550752, -0.42557335, -0.056232274, 9.114985
270635348494023, 0.39720857, 3.1477582, 9.036494, -0.2847705, -0.11034384, 9.572415
270635358134231, 0.55513483, 3.1322048, 9.522238, -0.15521622, 0.035253704, 10.038256
270635367774440, 0.6987042, 3.0472596, 9.804591, -0.02503872, 0.17582017, 10.2894335
270635377414648, 0.64247286, 2.8905299, 9.893126, 0.11450338, 0.1209681, 10.325413
270635387054856, 0.5407779, 2.7349963, 9.8428755, 0.21132755, 0.025653303, 10.227879
270635396694960, 0.52283174, 2.6285157, 9.724431, 0.25155926, 0.01622814, 10.083823
270635406335169, 0.47018966, 2.5316064, 9.690931, 0.31148434, -0.032108307, 10.022285
270635415975377, 0.37328035, 2.498107, 9.653843, 0.33093977, -0.12279692, 9.972561
270635425615585, 0.40677986, 2.5579274, 9.578469, 0.23898911, -0.08040589, 9.919273
270635435255794, 0.45583272, 2.6943183, 9.497113, 0.076669216, -0.027065694, 9.882089
270635444896002, 0.49052864, 2.8749764, 9.595219, -0.067322016, -0.004409075, 10.028449
270635454536106, 0.4881358, 2.9874392, 9.716056, -0.14131618, -0.01442045, 10.175688
270635464176315, 0.45224348, 2.940779, 9.650253, -0.10211468, -0.05141142, 10.097873
270635473816523, 0.44626144, 2.8809586, 9.529416, -0.060055017, -0.054666787, 9.965053
270635483456731, 0.4869394, 2.8785655, 9.35474, -0.06947708, -0.011128485, 9.799462
270635493096940, 0.53359944, 2.8749764, 9.235099, -0.08620095, 0.03900516, 9.686502
270635502737148, 0.5383851, 2.833102, 9.282955, -0.032541275, 0.04348725, 9.720424
270635512377252, 0.5288138, 2.841477, 9.446864, 0.024443865, 0.026818484, 9.879046
270635522017460, 0.56350976, 2.9108686, 9.389436, -0.05836296, 0.062361002, 9.846061
270635531657669, 0.5515456, 2.9216363, 9.303294, -0.091225624, 0.059226543, 9.76625
270635541297877, 0.5168497, 2.9479575, 9.357133, -0.09986615, 0.022496045, 9.823597
270635550938085, 0.5312066, 2.9599216, 9.501899, -0.06827545, 0.021683931, 9.966155
270635560578190, 0.56350976, 2.9647074, 9.65504, -0.027773142, 0.046890378, 10.115526
270635570218398, 0.567099, 2.9180472, 9.745967, 0.044145823, 0.03695959, 10.18907
270635579858606, 0.5623133, 2.9072795, 9.683753, 0.037564754, 0.03587717, 10.126245
270635589498815, 0.485743, 2.8869405, 9.6071825, 0.032813072, -0.036393523, 10.043202
270635599139023, 0.44027936, 2.8307092, 9.5868435, 0.082336426, -0.07728243, 10.005077
270635608779231, 0.44985065, 2.845066, 9.59163, 0.07472587, -0.061247975, 10.014331
270635618419335, 0.43788654, 2.885744, 9.54138, 0.032436848, -0.056248873, 9.977625
270635628059544, 0.41994038, 2.9180472, 9.516255, 0.0030126572, -0.07027206, 9.962205
270635637699752, 0.46181476, 2.9300113, 9.471989, -0.009905338, -0.026830196, 9.925523
270635647339960, 0.49052864, 2.9599216, 9.458828, -0.032331467, -0.0017038584, 9.923212
270635656980169, 0.5694918, 3.01376, 9.457631, -0.08241463, 0.07753152, 9.941884
270635666620377, 0.58265233, 3.0400813, 9.438489, -0.09948897, 0.07977891, 9.932291
270635676260481, 0.5515456, 2.9850461, 9.437292, -0.0442698, 0.04309243, 9.913294
270635685900690, 0.50368917, 2.949154, 9.461221, -0.0041997433, -0.006397903, 9.9229965
270635695540898, 0.47258246, 2.9252257, 9.461221, 0.016514301, -0.039361775, 9.91429
270635705181106, 0.45702913, 2.9336007, 9.444471, 0.003125906, -0.05382383, 9.900002
270635714821210, 0.40079778, 2.9419754, 9.355937, -0.036376, -0.10093933, 9.815187
270635724461419, 0.39720857, 2.9180472, 9.239884, -0.054326296, -0.08996642, 9.697277
270635734101627, 0.41635114, 2.8929226, 9.170493, -0.049800873, -0.06748572, 9.624617
270635743741835, 0.5240282, 2.861816, 9.247063, 0.0014207363, 0.03613448, 9.693888
270635753382044, 0.61854464, 2.8749764, 9.41815, 0.037359715, 0.11641586, 9.865834
270635763022252, 0.6664011, 2.9383862, 9.564112, 0.016156197, 0.14855391, 10.02637
270635772662356, 0.6879365, 3.0089746, 9.637094, -0.035127163, 0.15788239, 10.118034
270635782302565, 0.587438, 2.9455647, 9.712467, 0.0410316, 0.044396937, 10.166111
270635791942773, 0.49651068, 2.9084759, 9.747163, 0.08154273, -0.052524805, 10.183493
270635801582981, 0.44745782, 2.940779, 9.743574, 0.04492259, -0.09904221, 10.186943
270635811223190, 0.4223332, 2.9742785, 9.701699, -0.0053904057, -0.11106014, 10.155556
270635820863294, 0.40797627, 2.9647074, 9.647861, -0.011499882, -0.12255812, 10.1005945
270635830503502, 0.44147578, 2.9766715, 9.605987, -0.034887075, -0.085092455, 10.065881
270635840143710, 0.5407779, 2.9671001, 9.547362, -0.0370934, 0.012886047, 10.012329
270635849783919, 0.6580262, 2.955136, 9.452846, -0.053723335, 0.13486266, 9.924769
270635859424127, 0.7322037, 2.9383862, 9.372686, -0.05707717, 0.2088705, 9.847365
270635869064231, 0.72741807, 2.879762, 9.361918, -0.002988577, 0.19973058, 9.819765
270635878704440, 0.66400826, 2.821138, 9.373882, 0.05262661, 0.1277318, 9.810725
270635888344648, 0.63170516, 2.8378878, 9.4229355, 0.05109024, 0.09229183, 9.860693
270635897984856, 0.5922236, 2.9467611, 9.54497, -0.022009373, 0.044124246, 10.006906
270635907624960, 0.49052864, 2.9515467, 9.584451, -0.021818638, -0.06242293, 10.040397
270635917265169, 0.4211368, 2.9048867, 9.491131, -0.005990505, -0.12666506, 9.933842
270635926905377, 0.36490545, 2.914458, 9.395418, -0.040233135, -0.16772604, 9.842325
270635936545585, 0.3469593, 2.9359934, 9.416953, -0.051179647, -0.18344855, 9.868292
270635946185794, 0.4031906, 2.9635108, 9.552148, -0.034484625, -0.13385314, 10.008466
270635955826002, 0.5180461, 2.9455647, 9.62154, 0.006333351, -0.02376002, 10.075622
270635965466106, 0.6125626, 2.8761728, 9.65504, 0.086921215, 0.06629723, 10.092345
