timestamp_acc,device_acc_x,device_acc_y,device_acc_z,earth_acc_x,earth_acc_y,earth_acc_z
1135019844013331, 8.281559, 0.4881358, 5.5477595, 0.33550513, 0.10878277, 9.973752
1135019853652601, 8.342576, 0.5180461, 5.6267223, 0.29303145, 0.09129572, 10.071382
1135019863291872, 8.396415, 0.5814559, 5.703293, 0.22951365, 0.07816744, 10.163986
1135019872931143, 8.409575, 0.62931234, 5.761917, 0.16365337, 0.058012962, 10.212078
1135019882570414, 8.385647, 0.6879365, 5.820541, 0.08174896, 0.02299738, 10.230534
1135019892209581, 8.356933, 0.6999006, 5.861219, 0.05214274, -0.017561436, 10.231277
1135019901848851, 8.323434, 0.6628119, 5.8480587, 0.08368659, -0.032880783, 10.193655
1135019911488122, 8.249256, 0.61016977, 5.834898, 0.1257757, -0.070709705, 10.121648
1135019921127393, 8.184649, 0.64008003, 5.8073807, 0.0881176, -0.07463312, 10.055373
1135019930766664, 8.132008, 0.68195444, 5.7966127, 0.03851521, -0.07980251, 10.009369
1135019940405935, 8.069795, 0.72502524, 5.790631, -0.020522237, -0.09498215, 9.958374
1135019950045206, 8.032705, 0.8039884, 5.7726846, -0.10267085, -0.079735756, 9.923594
1135019959684372, 8.015956, 0.910469, 5.7559347, -0.20534408, -0.04606104, 9.908128
1135019969323643, 7.9968133, 1.0492527, 5.7080784, -0.33119428, 0.01619482, 9.875332
1135019978962914, 7.9836526, 1.146162, 5.6279187, -0.41299063, 0.09716797, 9.825775
1135019988602185, 8.031509, 1.253839, 5.5262237, -0.48465997, 0.22658682, 9.814793
1135019998241456, 8.088937, 1.2897314, 5.51426, -0.49610668, 0.27821064, 9.857882
1135020007880726, 8.177471, 1.2981063, 5.613562, -0.49606937, 0.246943, 9.98805
1135020017519997, 8.263613, 1.2610176, 5.7200427, -0.45590508, 0.1992836, 10.116758
1135020027159268, 8.289934, 1.2251252, 5.81097, -0.4265055, 0.13907766, 10.187741
1135020036798435, 8.340183, 1.1509477, 5.942575, -0.36285114, 0.051597595, 10.2987
1135020046437706, 8.3377905, 1.14018, 6.1196437, -0.37986922, -0.08366823, 10.397957
1135020056076976, 8.35454, 1.1413764, 6.2309103, -0.3921752, -0.15651083, 10.476022
1135020065716247, 8.328219, 1.1102697, 6.2644095, -0.36308622, -0.20508909, 10.471909
1135020075355518, 8.287541, 0.9870393, 6.1627145, -0.19343126, -0.19430304, 10.371185
1135020084994789, 8.191829, 0.83748794, 6.029913, -0.048289657, -0.18137932, 10.204513
1135020094634060, 8.079366, 0.64008003, 5.916254, 0.17638397, -0.2297287, 10.030156
1135020104273226, 7.9836526, 0.39960137, 5.820541, 0.40195096, -0.26985836, 9.87637
1135020113912497, 7.914261, 0.21774685, 5.6578293, 0.5987322, -0.24638844, 9.70952
1135020123551768, 7.90469, 0.14476576, 5.5250273, 0.6809898, -0.16819239, 9.619717
1135020133191039, 7.944171, 0.12562318, 5.42094, 0.72580045, -0.06913757, 9.590653
1135020142830310, 7.9573317, 0.16630118, 5.440082, 0.64667535, -0.08326101, 9.618531
1135020152469581, 8.019546, 0.21774685, 5.4185467, 0.59245336, -0.0137524605, 9.662815
1135020162108851, 8.098508, 0.2835495, 5.453243, 0.5411608, 0.02221632, 9.752474
1135020171748018, 8.177471, 0.37447673, 5.538188, 0.4316349, 0.029707909, 9.873985
1135020181387289, 8.209774, 0.48454657, 5.6039906, 0.29761195, 0.038874626, 9.947351
1135020191026560, 8.239685, 0.55393845, 5.710471, 0.19562113, 0.0044674873, 10.038449
1135020200665831, 8.224132, 0.6628119, 5.7750773, 0.057817817, -0.006863117, 10.070938
1135020210305101, 8.22772, 0.7716853, 5.7954164, -0.061584234, 0.026953697, 10.093226
1135020219944372, 8.206185, 0.85064846, 5.8360944, -0.1601764, 0.026623726, 10.104391
1135020229583643, 8.218149, 0.9212367, 5.820541, -0.2205671, 0.07121134, 10.109976
1135020239222914, 8.255239, 1.0145568, 5.84088, -0.30203307, 0.1076951, 10.158315
1135020248862081, 8.305488, 1.099502, 5.8073807, -0.36641622, 0.18338776, 10.185667
1135020258501351, 8.3174515, 1.1330016, 5.771488, -0.3796146, 0.23393154, 10.177177
1135020268140622, 8.3174515, 1.1270195, 5.784649, -0.37311578, 0.21949244, 10.184545
1135020277779893, 8.35454, 1.0935199, 5.8013983, -0.33436024, 0.21961832, 10.222052
1135020287419164, 8.374879, 1.0827522, 5.7726846, -0.3133371, 0.24385595, 10.221409
1135020297058435, 8.292327, 1.0875379, 5.820541, -0.33908045, 0.15053701, 10.182656
1135020306697601, 8.282756, 0.9810573, 5.81097, -0.23030812, 0.12258625, 10.161979
1135020316336872, 8.199007, 0.90807617, 5.820541, -0.18010557, 0.050056934, 10.094159
1135020325976143, 8.149954, 0.79800636, 5.797809, -0.0688864, 0.0115914345, 10.03336
1135020335615414, 8.118847, 0.7190432, 5.812166, -0.002429843, -0.03798437, 10.010621
1135020345254685, 8.092526, 0.63170516, 5.8061843, 0.08040011, -0.07032871, 9.979399
1135020354893956, 8.062616, 0.5479564, 5.7990055, 0.15658605, -0.1030283, 9.944816
1135020364533226, 8.012366, 0.5024927, 5.8636117, 0.17505407, -0.19508266, 9.937996
1135020374172497, 7.999206, 0.4761717, 5.864808, 0.19382095, -0.20917511, 9.926164
1135020383811664, 8.001599, 0.49052864, 5.8636117, 0.17975307, -0.19858885, 9.928566
1135020393450935, 8.031509, 0.4761717, 5.8337016, 0.20590425, -0.16140032, 9.934562
1135020403090206, 8.023134, 0.47736812, 5.8265233, 0.20062327, -0.15781784, 9.9237995
1135020412729476, 8.050652, 0.5204389, 5.831309, 0.15897954, -0.124047756, 9.952253
1135020422368747, 8.084151, 0.5515456, 5.8133626, 0.1345551, -0.07892084, 9.971386
1135020432008018, 8.155936, 0.5563313, 5.7966127, 0.14839482, -0.023945808, 10.020326
1135020441647185, 8.196614, 0.6269195, 5.770292, 0.088341594, 0.03801298, 10.043133
1135020451286456, 8.2253275, 0.71665037, 5.808577, -0.010874271, 0.047795773, 10.094887
